2025-06-15 11:05:00 - SYSTEM - Activity tracking started
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1576, Y: 34
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1546, Y: 45
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1514, Y: 61
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1471, Y: 76
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1431, Y: 90
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1392, Y: 105
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1355, Y: 119
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1318, Y: 134
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1295, Y: 140
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1277, Y: 150
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1262, Y: 156
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1248, Y: 166
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1235, Y: 174
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1220, Y: 188
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1199, Y: 215
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1182, Y: 244
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1168, Y: 275
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1152, Y: 312
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1136, Y: 344
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1125, Y: 374
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1112, Y: 399
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1101, Y: 418
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1094, Y: 435
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1087, Y: 450
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1083, Y: 462
2025-06-15 19:23:08 - MOUSE_MOVE - X: 1081, Y: 470
2025-06-15 19:23:08 - MOUSE_LEFT_DOWN - X: 1081, Y: 470
2025-06-15 19:23:09 - MOUSE_LEFT_UP - X: 1081, Y: 470
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1089, Y: 478
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1096, Y: 483
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1103, Y: 490
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1112, Y: 499
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1118, Y: 505
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1126, Y: 513
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1132, Y: 520
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1138, Y: 527
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1142, Y: 532
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1148, Y: 536
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1153, Y: 542
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1155, Y: 544
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1161, Y: 547
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1164, Y: 549
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1168, Y: 551
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1175, Y: 553
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1179, Y: 554
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1186, Y: 555
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1194, Y: 556
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1202, Y: 559
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1214, Y: 560
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1226, Y: 565
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1239, Y: 569
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1250, Y: 576
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1261, Y: 584
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1274, Y: 593
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1290, Y: 605
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1305, Y: 618
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1323, Y: 634
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1337, Y: 652
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1358, Y: 676
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1373, Y: 696
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1397, Y: 724
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1419, Y: 756
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1439, Y: 786
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1458, Y: 812
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1474, Y: 838
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1497, Y: 871
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1513, Y: 897
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1531, Y: 918
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1546, Y: 938
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1557, Y: 952
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1571, Y: 967
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1580, Y: 979
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1590, Y: 989
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1600, Y: 1000
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1606, Y: 1007
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1615, Y: 1019
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1617, Y: 1022
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1618, Y: 1023
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1618, Y: 1024
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1620, Y: 1025
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1621, Y: 1026
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1621, Y: 1026
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1621, Y: 1027
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1622, Y: 1027
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1623, Y: 1028
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1624, Y: 1028
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1626, Y: 1028
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1627, Y: 1029
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1627, Y: 1029
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1628, Y: 1030
2025-06-15 19:23:09 - MOUSE_MOVE - X: 1629, Y: 1030
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1629, Y: 1031
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1630, Y: 1031
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1631, Y: 1031
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1631, Y: 1031
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1632, Y: 1031
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1632, Y: 1032
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1633, Y: 1032
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1633, Y: 1033
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1633, Y: 1033
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1633, Y: 1034
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1633, Y: 1035
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1633, Y: 1035
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1631, Y: 1037
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1629, Y: 1038
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1628, Y: 1039
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1627, Y: 1040
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1626, Y: 1041
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1625, Y: 1042
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1625, Y: 1042
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1623, Y: 1043
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1622, Y: 1046
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1621, Y: 1046
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1620, Y: 1048
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1619, Y: 1049
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1618, Y: 1050
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1618, Y: 1052
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1618, Y: 1052
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1617, Y: 1054
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1617, Y: 1055
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1616, Y: 1055
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1616, Y: 1055
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1616, Y: 1056
2025-06-15 19:23:10 - MOUSE_MOVE - X: 1616, Y: 1057
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1614, Y: 1046
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1608, Y: 1032
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1599, Y: 1013
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1587, Y: 988
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1572, Y: 962
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1556, Y: 939
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1538, Y: 916
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1513, Y: 883
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1489, Y: 852
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1468, Y: 825
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1448, Y: 804
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1423, Y: 779
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1403, Y: 755
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1381, Y: 733
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1364, Y: 712
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1349, Y: 699
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1334, Y: 684
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1319, Y: 670
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1305, Y: 659
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1293, Y: 650
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1281, Y: 639
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1272, Y: 630
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1263, Y: 621
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1255, Y: 611
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1247, Y: 604
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1241, Y: 597
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1235, Y: 591
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1231, Y: 585
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1226, Y: 580
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1223, Y: 574
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1220, Y: 570
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1219, Y: 567
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1217, Y: 563
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1215, Y: 562
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1214, Y: 560
2025-06-15 19:23:11.457 - ACTIVE_APP - PROCESS: TimeTrackerApp.exe - TITLE: Time Tracker Application
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1206, Y: 552
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1196, Y: 542
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1184, Y: 531
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1172, Y: 521
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1160, Y: 512
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1146, Y: 504
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1133, Y: 495
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1123, Y: 488
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1109, Y: 479
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1097, Y: 468
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1085, Y: 460
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1076, Y: 452
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1067, Y: 446
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1057, Y: 438
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1051, Y: 434
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1044, Y: 430
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1040, Y: 427
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1037, Y: 425
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1036, Y: 424
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1032, Y: 422
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1030, Y: 421
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1026, Y: 417
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1022, Y: 416
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1021, Y: 414
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1018, Y: 413
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1015, Y: 411
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1013, Y: 411
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1011, Y: 409
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1009, Y: 408
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1008, Y: 406
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1005, Y: 405
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1004, Y: 405
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1002, Y: 404
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1001, Y: 403
2025-06-15 19:23:11 - MOUSE_MOVE - X: 1001, Y: 403
2025-06-15 19:23:11 - MOUSE_MOVE - X: 999, Y: 401
2025-06-15 19:23:11 - MOUSE_MOVE - X: 995, Y: 399
2025-06-15 19:23:11 - MOUSE_MOVE - X: 993, Y: 397
2025-06-15 19:23:11 - MOUSE_MOVE - X: 991, Y: 394
2025-06-15 19:23:11 - MOUSE_MOVE - X: 988, Y: 390
2025-06-15 19:23:11 - MOUSE_MOVE - X: 983, Y: 385
2025-06-15 19:23:12 - MOUSE_MOVE - X: 980, Y: 381
2025-06-15 19:23:12 - MOUSE_MOVE - X: 978, Y: 378
2025-06-15 19:23:12 - MOUSE_MOVE - X: 975, Y: 374
2025-06-15 19:23:12 - MOUSE_MOVE - X: 973, Y: 372
2025-06-15 19:23:12 - MOUSE_MOVE - X: 971, Y: 370
2025-06-15 19:23:12 - MOUSE_MOVE - X: 969, Y: 368
2025-06-15 19:23:12 - MOUSE_MOVE - X: 968, Y: 368
2025-06-15 19:23:12 - MOUSE_MOVE - X: 968, Y: 367
2025-06-15 19:23:12 - MOUSE_MOVE - X: 967, Y: 367
2025-06-15 19:23:12 - MOUSE_MOVE - X: 967, Y: 366
2025-06-15 19:23:12 - MOUSE_MOVE - X: 966, Y: 366
2025-06-15 19:23:12 - MOUSE_MOVE - X: 966, Y: 365
2025-06-15 19:23:12 - MOUSE_MOVE - X: 965, Y: 365
2025-06-15 19:23:12 - MOUSE_MOVE - X: 965, Y: 364
2025-06-15 19:23:12 - MOUSE_MOVE - X: 964, Y: 364
2025-06-15 19:23:12 - MOUSE_MOVE - X: 964, Y: 363
2025-06-15 19:23:12 - MOUSE_MOVE - X: 964, Y: 363
2025-06-15 19:23:12 - MOUSE_MOVE - X: 964, Y: 363
2025-06-15 19:23:12 - MOUSE_MOVE - X: 963, Y: 363
2025-06-15 19:23:12 - MOUSE_MOVE - X: 963, Y: 362
2025-06-15 19:23:12 - MOUSE_MOVE - X: 962, Y: 361
2025-06-15 19:23:12 - MOUSE_MOVE - X: 962, Y: 361
2025-06-15 19:23:12 - MOUSE_MOVE - X: 962, Y: 360
2025-06-15 19:23:12 - MOUSE_MOVE - X: 962, Y: 359
2025-06-15 19:23:12 - MOUSE_MOVE - X: 961, Y: 359
2025-06-15 19:23:12 - MOUSE_MOVE - X: 961, Y: 359
2025-06-15 19:23:12 - MOUSE_MOVE - X: 961, Y: 357
2025-06-15 19:23:12 - MOUSE_MOVE - X: 960, Y: 357
2025-06-15 19:23:12 - MOUSE_MOVE - X: 960, Y: 356
2025-06-15 19:23:12 - MOUSE_LEFT_DOWN - X: 960, Y: 356
2025-06-15 19:23:12 - MOUSE_MOVE - X: 960, Y: 356
2025-06-15 19:23:12 - MOUSE_MOVE - X: 961, Y: 356
2025-06-15 19:23:12 - MOUSE_MOVE - X: 963, Y: 358
2025-06-15 19:23:12 - MOUSE_MOVE - X: 965, Y: 359
2025-06-15 19:23:12 - MOUSE_MOVE - X: 967, Y: 359
2025-06-15 19:23:12 - MOUSE_MOVE - X: 970, Y: 361
2025-06-15 19:23:12 - MOUSE_MOVE - X: 973, Y: 364
2025-06-15 19:23:12 - MOUSE_MOVE - X: 974, Y: 366
2025-06-15 19:23:12 - MOUSE_MOVE - X: 980, Y: 371
2025-06-15 19:23:12 - MOUSE_MOVE - X: 984, Y: 377
2025-06-15 19:23:12 - MOUSE_MOVE - X: 990, Y: 383
2025-06-15 19:23:12 - MOUSE_MOVE - X: 995, Y: 389
2025-06-15 19:23:12 - MOUSE_MOVE - X: 998, Y: 396
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1004, Y: 402
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1008, Y: 407
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1010, Y: 410
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1015, Y: 414
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1018, Y: 417
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1021, Y: 421
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1022, Y: 424
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1026, Y: 427
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1030, Y: 431
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1034, Y: 435
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1038, Y: 440
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1043, Y: 448
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1049, Y: 454
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1054, Y: 462
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1059, Y: 469
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1065, Y: 476
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1071, Y: 482
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1077, Y: 488
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1083, Y: 494
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1087, Y: 500
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1093, Y: 504
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1096, Y: 508
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1102, Y: 516
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1107, Y: 520
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1110, Y: 527
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1116, Y: 533
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1119, Y: 539
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1123, Y: 544
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1127, Y: 550
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1130, Y: 554
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1133, Y: 557
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1137, Y: 560
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1140, Y: 563
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1142, Y: 565
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1145, Y: 568
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1148, Y: 573
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1150, Y: 574
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1151, Y: 576
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1153, Y: 579
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1154, Y: 580
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1157, Y: 584
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1158, Y: 586
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1159, Y: 588
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1159, Y: 589
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1160, Y: 592
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1160, Y: 593
2025-06-15 19:23:12 - MOUSE_MOVE - X: 1160, Y: 594
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1161, Y: 594
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1161, Y: 595
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1161, Y: 595
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1161, Y: 595
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1161, Y: 595
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1155, Y: 586
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1147, Y: 576
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1133, Y: 555
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1117, Y: 532
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1097, Y: 502
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1078, Y: 462
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1061, Y: 418
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1044, Y: 384
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1030, Y: 344
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1020, Y: 305
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1010, Y: 273
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1005, Y: 253
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1001, Y: 237
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1000, Y: 227
2025-06-15 19:23:13 - MOUSE_MOVE - X: 997, Y: 220
2025-06-15 19:23:13 - MOUSE_MOVE - X: 997, Y: 215
2025-06-15 19:23:13 - MOUSE_MOVE - X: 997, Y: 214
2025-06-15 19:23:13 - MOUSE_MOVE - X: 996, Y: 213
2025-06-15 19:23:13 - MOUSE_MOVE - X: 996, Y: 212
2025-06-15 19:23:13 - MOUSE_MOVE - X: 996, Y: 212
2025-06-15 19:23:13 - MOUSE_MOVE - X: 996, Y: 213
2025-06-15 19:23:13 - MOUSE_MOVE - X: 996, Y: 213
2025-06-15 19:23:13 - MOUSE_LEFT_UP - X: 996, Y: 213
2025-06-15 19:23:13 - MOUSE_MOVE - X: 996, Y: 214
2025-06-15 19:23:13 - MOUSE_MOVE - X: 997, Y: 214
2025-06-15 19:23:13 - MOUSE_MOVE - X: 997, Y: 214
2025-06-15 19:23:13 - MOUSE_MOVE - X: 999, Y: 219
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1002, Y: 226
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1009, Y: 238
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1013, Y: 251
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1018, Y: 264
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1025, Y: 281
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1034, Y: 305
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1044, Y: 329
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1052, Y: 349
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1064, Y: 371
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1081, Y: 400
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1095, Y: 423
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1111, Y: 446
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1130, Y: 465
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1155, Y: 490
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1191, Y: 517
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1226, Y: 552
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1272, Y: 587
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1318, Y: 619
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1370, Y: 659
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1423, Y: 697
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1472, Y: 732
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1525, Y: 776
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1574, Y: 813
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1614, Y: 849
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1651, Y: 880
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1685, Y: 907
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1709, Y: 925
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1724, Y: 941
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1734, Y: 950
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1739, Y: 955
2025-06-15 19:23:13 - MOUSE_MOVE - X: 1742, Y: 958
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1742, Y: 958
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1741, Y: 958
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1741, Y: 957
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1741, Y: 957
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1740, Y: 957
2025-06-15 19:23:14 - MOUSE_LEFT_DOWN - X: 1740, Y: 957
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1739, Y: 957
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1739, Y: 957
2025-06-15 19:23:14 - MOUSE_LEFT_UP - X: 1739, Y: 957
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1731, Y: 955
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1716, Y: 952
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1702, Y: 950
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1687, Y: 947
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1676, Y: 946
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1666, Y: 943
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1656, Y: 943
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1653, Y: 942
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1650, Y: 942
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1648, Y: 942
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1647, Y: 942
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1647, Y: 942
2025-06-15 19:23:14 - MOUSE_MOVE - X: 1647, Y: 945
